[-31.4157840000,-67.0907460000],
[-31.4127450000,-67.0912710000],
[-31.4097190000,-67.0917900000],
[-31.4095250000,-67.0918380000],
[-31.4037240000,-67.0931350000],
[-31.4036200000,-67.0931730000],
[-31.3979750000,-67.0952760000],
[-31.3978210000,-67.0953590000],
[-31.3924320000,-67.0981110000],
[-31.3868920000,-67.1010190000],
[-31.3689870000,-67.0987680000],
[-31.2972600000,-67.0897430000],
[-31.2255310000,-67.0807310000],
[-31.1537960000,-67.0717490000],
[-31.0852260000,-67.0631590000],
[-31.0834820000,-67.0646170000],
[-31.0826510000,-67.0653130000],
[-31.0240450000,-67.1141970000],
[-31.0203070000,-67.1173110000],
[-31.0015030000,-67.1094170000],
[-30.9567900000,-67.0906460000],
[-30.9266460000,-67.0780160000],
[-30.8865550000,-67.0771880000],
[-30.8861510000,-67.0775340000],
[-30.8794190000,-67.0833090000],
[-30.8745330000,-67.0874520000],
[-30.8695120000,-67.0913890000],
[-30.8694260000,-67.0914510000],
[-30.8643540000,-67.0950240000],
[-30.8591020000,-67.0985320000],
[-30.8564630000,-67.1002430000],
[-30.8538150000,-67.1019530000],
[-30.8511580000,-67.1036580000],
[-30.8485100000,-67.1053580000],
[-30.8458660000,-67.1070830000],
[-30.8432310000,-67.1088040000],
[-30.8406050000,-67.1105660000],
[-30.8379880000,-67.1123260000],
[-30.8353750000,-67.1141120000],
[-30.8327760000,-67.1158980000],
[-30.8301680000,-67.1176860000],
[-30.8275590000,-67.1194770000],
[-30.8249600000,-67.1212730000],
[-30.8223560000,-67.1230640000],
[-30.8197380000,-67.1248390000],
[-30.8171300000,-67.1266080000],
[-30.8134150000,-67.1290910000],
[-30.8118780000,-67.1301210000],
[-30.8066160000,-67.1335780000],
[-30.8039680000,-67.1352920000],
[-30.8013280000,-67.1370000000],
[-30.7986750000,-67.1387030000],
[-30.7960220000,-67.1404010000],
[-30.7933690000,-67.1420880000],
[-30.7907030000,-67.1437750000],
[-30.7880410000,-67.1454340000],
[-30.7853660000,-67.1471050000],
[-30.7827000000,-67.1487390000],
[-30.7800240000,-67.1503810000],
[-30.7773360000,-67.1519970000],
[-30.7746480000,-67.1536070000],
[-30.7692310000,-67.1567490000],
[-30.7637610000,-67.1597540000],
[-30.7610110000,-67.1612040000],
[-30.7582470000,-67.1626590000],
[-30.7554880000,-67.1640940000],
[-30.7527240000,-67.1655300000],
[-30.7492940000,-67.1672900000],
[-30.7488730000,-67.1674970000],
[-30.7443350000,-67.1696920000],
[-30.7438960000,-67.1698830000],
[-30.7385720000,-67.1722010000],
[-30.7356920000,-67.1734590000],
[-30.7328260000,-67.1747190000],
[-30.7326180000,-67.1748230000],
[-30.7272460000,-67.1774750000],
[-30.7219400000,-67.1806700000],
[-30.7157380000,-67.1877740000],
[-30.7142430000,-67.1909580000],
[-30.7109990000,-67.1970610000],
[-30.7072500000,-67.2025670000],
[-30.7053270000,-67.2052680000],
[-30.7033940000,-67.2079730000],
[-30.6994440000,-67.2132940000],
[-30.6990870000,-67.2137720000],
[-30.6935150000,-67.2212890000],
[-30.6895460000,-67.2266220000],
[-30.6854340000,-67.2317820000],
[-30.6853300000,-67.2318930000],
[-30.6810820000,-67.2366080000],
[-30.6808230000,-67.2368520000],
[-30.6764310000,-67.2410610000],
[-30.6716280000,-67.2453010000],
[-30.6691690000,-67.2473410000],
[-30.6667050000,-67.2493860000],
[-30.6642010000,-67.2513850000],
[-30.6617020000,-67.2533800000],
[-30.6591930000,-67.2553610000],
[-30.6566850000,-67.2573490000],
[-30.6541990000,-67.2593440000],
[-30.6517080000,-67.2613460000],
[-30.6466920000,-67.2652860000],
[-30.6441250000,-67.2671820000],
[-30.6415680000,-67.2690730000],
[-30.6414040000,-67.2691910000],
[-30.6364660000,-67.2728970000],
[-30.6364030000,-67.2729460000],
[-30.6315430000,-67.2769390000],
[-30.6268950000,-67.2813790000],
[-30.6267810000,-67.2815100000],
[-30.6225490000,-67.2862510000],
[-30.6183770000,-67.2913710000],
[-30.6163260000,-67.2939640000],
[-30.6142710000,-67.2965620000],
[-30.6100810000,-67.3016260000],
[-30.6056860000,-67.3064000000],
[-30.6007880000,-67.3104650000],
[-30.5954780000,-67.3138860000],
[-30.5902470000,-67.3174540000],
[-30.5885250000,-67.3187370000],
[-30.5851480000,-67.3212740000],
[-30.5835990000,-67.3224360000],
[-30.5825900000,-67.3231830000],
[-30.5800270000,-67.3250980000],
[-30.5797320000,-67.3253360000],
[-30.5750390000,-67.3291030000],
[-30.5680990000,-67.3357850000],
[-30.5680120000,-67.3358860000],
[-30.5638540000,-67.3407480000],
[-30.5598170000,-67.3460180000],
[-30.5596530000,-67.3462530000],
[-30.5560180000,-67.3515180000],
[-30.5559490000,-67.3516260000],
[-30.5524370000,-67.3571840000],
[-30.5523820000,-67.3572770000],
[-30.5491200000,-67.3630250000],
[-30.5461290000,-67.3691030000],
[-30.5458800000,-67.3696570000],
[-30.5433220000,-67.3753310000],
[-30.5405320000,-67.3815800000],
[-30.5376210000,-67.3877300000],
[-30.5344240000,-67.3936260000],
[-30.5306640000,-67.3990790000],
[-30.5264600000,-67.4041650000],
[-30.5222210000,-67.4092090000],
[-30.5221660000,-67.4092810000],
[-30.5183340000,-67.4145510000],
[-30.5183020000,-67.4146110000],
[-30.5150820000,-67.4204440000],
[-30.5149250000,-67.4207810000],
[-30.5121870000,-67.4266470000],
[-30.5092340000,-67.4327600000],
[-30.5045890000,-67.4368970000],
[-30.4994600000,-67.4406750000],
[-30.4968700000,-67.4425190000],
[-30.4942650000,-67.4443740000],
[-30.4911160000,-67.4465870000],
[-30.4890390000,-67.4480460000],
[-30.4864300000,-67.4498790000],
[-30.4838340000,-67.4517330000],
[-30.4812340000,-67.4535900000],
[-30.4786700000,-67.4554830000],
[-30.4761010000,-67.4573740000],
[-30.4757090000,-67.4576830000],
[-30.4710880000,-67.4612840000],
[-30.4661940000,-67.4653470000],
[-30.4657980000,-67.4657110000],
[-30.4615010000,-67.4696290000],
[-30.4614470000,-67.4696800000],
[-30.4570440000,-67.4741840000],
[-30.4569980000,-67.4742480000],
[-30.4531660000,-67.4794190000],
[-30.4530780000,-67.4795640000],
[-30.4497940000,-67.4852370000],
[-30.4466940000,-67.4913570000],
[-30.4451660000,-67.4944490000],
[-30.4436420000,-67.4975300000],
[-30.4404210000,-67.5035180000],
[-30.4394110000,-67.5082560000],
[-30.4377740000,-67.5105910000],
[-30.4361280000,-67.5129420000],
[-30.4344820000,-67.5152790000],
[-30.4328310000,-67.5176180000],
[-30.4311940000,-67.5199480000],
[-30.4295390000,-67.5222870000],
[-30.4278890000,-67.5246160000],
[-30.4262290000,-67.5269500000],
[-30.4245690000,-67.5292690000],
[-30.4229010000,-67.5315890000],
[-30.4212320000,-67.5339070000],
[-30.4195590000,-67.5362250000],
[-30.4179130000,-67.5385490000],
[-30.4162570000,-67.5408870000],
[-30.4160830000,-67.5411160000],
[-30.4128080000,-67.5454120000],
[-30.4127030000,-67.5455350000],
[-30.4068620000,-67.5521180000],
[-30.4030090000,-67.5552770000],
[-30.4028680000,-67.5553730000],
[-30.3985040000,-67.5583580000],
[-30.3977910000,-67.5587780000],
[-30.3938360000,-67.5610820000],
[-30.3893220000,-67.5640790000],
[-30.3851350000,-67.5676720000],
[-30.3830870000,-67.5695430000],
[-30.3810450000,-67.5714220000],
[-30.3809760000,-67.5714880000],
[-30.3770160000,-67.5753310000],
[-30.3769610000,-67.5753760000],
[-30.3727940000,-67.5787780000],
[-30.3677290000,-67.5803740000],
[-30.3625050000,-67.5801500000],
[-30.3624560000,-67.5801150000],
[-30.3581300000,-67.5769050000],
[-30.3533420000,-67.5745190000],
[-30.3483960000,-67.5725630000],
[-30.3483430000,-67.5725440000],
[-30.3433630000,-67.5707330000],
[-30.3433230000,-67.5707300000],
[-30.3382360000,-67.5703840000],
[-30.3381180000,-67.5704050000],
[-30.3330510000,-67.5714210000],
[-30.3279530000,-67.5727560000],
[-30.3228930000,-67.5742740000],
[-30.3177910000,-67.5755360000],
[-30.3124780000,-67.5764200000],
[-30.3071690000,-67.5772760000],
[-30.3031630000,-67.5799640000],
[-30.3031400000,-67.5800490000],
[-30.3014350000,-67.5859980000],
[-30.3013200000,-67.5862380000],
[-30.2988510000,-67.5912440000],
[-30.2958110000,-67.5961420000],
[-30.2957790000,-67.5961750000],
[-30.2918450000,-67.5999880000],
[-30.2872680000,-67.6029090000],
[-30.2843850000,-67.6052420000],
[-30.2829870000,-67.6063700000],
[-30.2808510000,-67.6080940000],
[-30.2763890000,-67.6112140000],
[-30.2719400000,-67.6143550000],
[-30.2678000000,-67.6180220000],
[-30.2638420000,-67.6219570000],
[-30.2636820000,-67.6221360000],
[-30.2601320000,-67.6261840000],
[-30.2599350000,-67.6264070000],
[-30.2564180000,-67.6304160000],
[-30.2544670000,-67.6324280000],
[-30.2525170000,-67.6344480000],
[-30.2489720000,-67.6388270000],
[-30.2460460000,-67.6438250000],
[-30.2460090000,-67.6438890000],
[-30.2431060000,-67.6487980000],
[-30.2430790000,-67.6488260000],
[-30.2395870000,-67.6532520000],
[-30.2357690000,-67.6573950000],
[-30.2356590000,-67.6574970000],
[-30.2317040000,-67.6611380000],
[-30.2316490000,-67.6611710000],
[-30.2270430000,-67.6638460000],
[-30.2268250000,-67.6639490000],
[-30.2221760000,-67.6660880000],
[-30.2172440000,-67.6681080000],
[-30.2125520000,-67.6707050000],
[-30.2079920000,-67.6736520000],
[-30.2035720000,-67.6768790000],
[-30.1993290000,-67.6803630000],
[-30.1951790000,-67.6840200000],
[-30.1911170000,-67.6878260000],
[-30.1871610000,-67.6917450000],
[-30.1832940000,-67.6957740000],
[-30.1796040000,-67.7000500000],
[-30.1761630000,-67.7045760000],
[-30.1730210000,-67.7093640000],
[-30.1701020000,-67.7143430000],
[-30.1686750000,-67.7168640000],
[-30.1672440000,-67.7193980000],
[-30.1670870000,-67.7196620000],
[-30.1643200000,-67.7243700000],
[-30.1627730000,-67.7267930000],
[-30.1612260000,-67.7292070000],
[-30.1596340000,-67.7315920000],
[-30.1580420000,-67.7339850000],
[-30.1564510000,-67.7363550000],
[-30.1548550000,-67.7387350000],
[-30.1516930000,-67.7435200000],
[-30.1486120000,-67.7483720000],
[-30.1470960000,-67.7508150000],
[-30.1455840000,-67.7532630000],
[-30.1426450000,-67.7582330000],
[-30.1398270000,-67.7632810000],
[-30.1371420000,-67.7684360000],
[-30.1358170000,-67.7710460000],
[-30.1345060000,-67.7736270000],
[-30.1330060000,-67.7768140000],
[-30.1320080000,-67.7789360000],
[-30.1307590000,-67.7815850000],
[-30.1306990000,-67.7816900000],
[-30.1279270000,-67.7865890000],
[-30.1278300000,-67.7867300000],
[-30.1245680000,-67.7911890000],
[-30.1241920000,-67.7916290000],
[-30.1208930000,-67.7954850000],
[-30.1208010000,-67.7955800000],
[-30.1170090000,-67.7995720000],
[-30.1123020000,-67.8017930000],
[-30.1070350000,-67.8021350000],
[-30.1044660000,-67.8027260000],
[-30.1019050000,-67.8033150000],
[-30.0964580000,-67.8033120000],
[-30.0928910000,-67.8069240000],
[-30.0904550000,-67.8125450000],
[-30.0886280000,-67.8181560000],
[-30.0884900000,-67.8186720000],
[-30.0871010000,-67.8239200000],
[-30.0862860000,-67.8267720000],
[-30.0854750000,-67.8296300000],
[-30.0854040000,-67.8298410000],
[-30.0836740000,-67.8352640000],
[-30.0836410000,-67.8353280000],
[-30.0811700000,-67.8405120000],
[-30.0783350000,-67.8455740000],
[-30.0769100000,-67.8481140000],
[-30.0754850000,-67.8506490000],
[-30.0729860000,-67.8558960000],
[-30.0714920000,-67.8616670000],
[-30.0714630000,-67.8618290000],
[-30.0703130000,-67.8675700000],
[-30.0702900000,-67.8676090000],
[-30.0679480000,-67.8727850000],
[-30.0678380000,-67.8729360000],
[-30.0645950000,-67.8773950000],
[-30.0610230000,-67.8818740000],
[-30.0577900000,-67.8865900000],
[-30.0576700000,-67.8867770000],
[-30.0546630000,-67.8914080000],
[-30.0545850000,-67.8915160000],
[-30.0512210000,-67.8959070000],
[-30.0493160000,-67.8979640000],
[-30.0455090000,-67.9020870000],
[-30.0419110000,-67.9064270000],
[-30.0401210000,-67.9086100000],
[-30.0383300000,-67.9107890000],
[-30.0365490000,-67.9129910000],
[-30.0347670000,-67.9151850000],
[-30.0329860000,-67.9173900000],
[-30.0312130000,-67.9195790000],
[-30.0294360000,-67.9217810000],
[-30.0276590000,-67.9239800000],
[-30.0241530000,-67.9284330000],
[-30.0240470000,-67.9285610000],
[-30.0205580000,-67.9327890000],
[-30.0204760000,-67.9328700000],
[-30.0165960000,-67.9366910000],
[-30.0127570000,-67.9407510000],
[-30.0127300000,-67.9407900000],
[-30.0093710000,-67.9453280000],
[-30.0093390000,-67.9453710000],
[-30.0060240000,-67.9499540000],
[-30.0059740000,-67.9500020000],
[-30.0021820000,-67.9539580000],
[-29.9999880000,-67.9556120000],
[-29.9977950000,-67.9572680000],
[-29.9941330000,-67.9615320000],
[-29.9906520000,-67.9639580000],
[-29.9866790000,-67.9664100000],
[-29.9818090000,-67.9715250000],
[-29.9814210000,-67.9775820000],
[-29.9814150000,-67.9776490000],
[-29.9804420000,-67.9836020000],
[-29.9804090000,-67.9837020000],
[-29.9784940000,-67.9892860000],
[-29.9784520000,-67.9893610000],
[-29.9772420000,-67.9915380000],
[-29.9756290000,-67.9944350000],
[-29.9756010000,-67.9944830000],
[-29.9728000000,-67.9996450000],
[-29.9704690000,-68.0052670000],
[-29.9667050000,-68.0093080000],
[-29.9666640000,-68.0093310000],
[-29.9620270000,-68.0123910000],
[-29.9573070000,-68.0152970000],
[-29.9568290000,-68.0155740000],
[-29.9525350000,-68.0180150000],
[-29.9501210000,-68.0193150000],
[-29.9477070000,-68.0206100000],
[-29.9452440000,-68.0217920000],
[-29.9427820000,-68.0229740000],
[-29.9380680000,-68.0257730000],
[-29.9335090000,-68.0290120000],
[-29.9292280000,-68.0326420000],
[-29.9255670000,-68.0369960000],
[-29.9225210000,-68.0420770000],
[-29.9194720000,-68.0470850000],
[-29.9179770000,-68.0496060000],
[-29.9164760000,-68.0521400000],
[-29.9134180000,-68.0571470000],
[-29.9130950000,-68.0575930000],
[-29.9100070000,-68.0619190000],
[-29.9069300000,-68.0668810000],
[-29.9056700000,-68.0727550000],
[-29.9056510000,-68.0728270000],
[-29.9040270000,-68.0785970000],
[-29.9039990000,-68.0786360000],
[-29.9007580000,-68.0834360000],
[-29.9007220000,-68.0834580000],
[-29.8961120000,-68.0861280000],
[-29.8958940000,-68.0862190000],
[-29.8909980000,-68.0881540000],
[-29.8859380000,-68.0902420000],
[-29.8834580000,-68.0913520000],
[-29.8809780000,-68.0924700000],
[-29.8784770000,-68.0935380000],
[-29.8759850000,-68.0946080000],
[-29.8709270000,-68.0965050000],
[-29.8706500000,-68.0965890000],
[-29.8657970000,-68.0981360000],
[-29.8605740000,-68.0993270000],
[-29.8552730000,-68.1001060000],
[-29.8500670000,-68.1016600000],
[-29.8450810000,-68.1041750000],
[-29.8424070000,-68.1089550000],
[-29.8422440000,-68.1152330000],
[-29.8426920000,-68.1213230000],
[-29.8430910000,-68.1270640000],
[-29.8431160000,-68.1274220000],
[-29.8432120000,-68.1335400000],
[-29.8439660000,-68.1395810000],
[-29.8449230000,-68.1456020000],
[-29.8461250000,-68.1515370000],
[-29.8468800000,-68.1544650000],
[-29.8476350000,-68.1574060000],
[-29.8491330000,-68.1633760000],
[-29.8499560000,-68.1693060000],
[-29.8499370000,-68.1693420000],
[-29.8470290000,-68.1745130000],
[-29.8425640000,-68.1776200000],
[-29.8400730000,-68.1788080000],
[-29.8375830000,-68.1799920000],
[-29.8328990000,-68.1829360000],
[-29.8328540000,-68.1829690000],
[-29.8282900000,-68.1859930000],
[-29.8281220000,-68.1860750000],
[-29.8234000000,-68.1883380000],
[-29.8229640000,-68.1885090000],
[-29.8182950000,-68.1902460000],
[-29.8132670000,-68.1921810000],
[-29.8082530000,-68.1943930000],
[-29.8031290000,-68.1958610000],
[-29.8030610000,-68.1958540000],
[-29.7972780000,-68.1955080000],
[-29.7915700000,-68.1949360000],
[-29.7874520000,-68.1966170000],
[-29.7853880000,-68.2049870000],
[-29.7850660000,-68.2118470000],
[-29.7850160000,-68.2180020000],
[-29.7851230000,-68.2210690000],
[-29.7852330000,-68.2241600000],
[-29.7843530000,-68.2301060000],
[-29.7843200000,-68.2301900000],
[-29.7823310000,-68.2357980000],
[-29.7796090000,-68.2410460000],
[-29.7795170000,-68.2411780000],
[-29.7760910000,-68.2456680000],
[-29.7719980000,-68.2495330000],
[-29.7717700000,-68.2497250000],
[-29.7676190000,-68.2530660000],
[-29.7631440000,-68.2563530000],
[-29.7584590000,-68.2592560000],
[-29.7537390000,-68.2621110000],
[-29.7514140000,-68.2635960000],
[-29.7490940000,-68.2650810000],
[-29.7443180000,-68.2677810000],
[-29.7418540000,-68.2689610000],
[-29.7396310000,-68.2700320000],
[-29.7393940000,-68.2701400000],
[-29.7348680000,-68.2732770000],
[-29.7306550000,-68.2770410000],
[-29.7306050000,-68.2770840000],
[-29.7302750000,-68.2773710000],
[-29.7264730000,-68.2808190000],
[-29.7223640000,-68.2848380000],
[-29.7199740000,-68.2900630000],
[-29.7199080000,-68.2904950000],
[-29.7190300000,-68.2961600000],
[-29.7180370000,-68.3021630000],
[-29.7180320000,-68.3022090000],
[-29.7174720000,-68.3082220000],
[-29.7176830000,-68.3112530000],
[-29.7179010000,-68.3143880000],
[-29.7178820000,-68.3144240000],
[-29.7154010000,-68.3196640000],
[-29.7113360000,-68.3236250000],
[-29.7112090000,-68.3237020000],
[-29.7065880000,-68.3264980000],
[-29.7065470000,-68.3265160000],
[-29.7016390000,-68.3287290000],
[-29.6964960000,-68.3303820000],
[-29.6960570000,-68.3305210000],
[-29.6913670000,-68.3320680000],
[-29.6911360000,-68.3321270000],
[-29.6861890000,-68.3334560000],
[-29.6860220000,-68.3334830000],
[-29.6809180000,-68.3342610000],
[-29.6756130000,-68.3349160000],
[-29.6744090000,-68.3387680000],
[-29.6646280000,-68.3700740000],
[-29.6599250000,-68.4058570000],
[-29.6599100000,-68.4059140000],
[-29.6562510000,-68.4218980000],
[-29.6558390000,-68.4249290000],
[-29.6554280000,-68.4279650000],
[-29.6554220000,-68.4280160000],
[-29.6544700000,-68.4339710000],
[-29.6530420000,-68.4397820000],
[-29.6529710000,-68.4399400000],
[-29.6506380000,-68.4452030000],
[-29.6478980000,-68.4504840000],
[-29.6456950000,-68.4560390000],
[-29.6437440000,-68.4617640000],
[-29.6422830000,-68.4676300000],
[-29.6416350000,-68.4736140000],
[-29.6416310000,-68.4737920000],
[-29.6415380000,-68.4797510000],
[-29.6415350000,-68.4799160000],
[-29.6414140000,-68.4858770000],
[-29.6406660000,-68.4918740000],
[-29.6406130000,-68.4920690000],
[-29.6390510000,-68.4976920000],
[-29.6372820000,-68.5034720000],
[-29.6361690000,-68.5094050000],
[-29.6358410000,-68.5155230000],
[-29.6361950000,-68.5215980000],
[-29.6372520000,-68.5276160000],
[-29.6378920000,-68.5335540000],
[-29.6378990000,-68.5336470000],
[-29.6375220000,-68.5396890000],
[-29.6374600000,-68.5401260000],
[-29.6366440000,-68.5457360000],
[-29.6361350000,-68.5487420000],
[-29.6356320000,-68.5517380000],
[-29.6354940000,-68.5523050000],
[-29.6342550000,-68.5576540000],
[-29.6331980000,-68.5636000000],
[-29.6327730000,-68.5697380000],
[-29.6327710000,-68.5698000000],
[-29.6328670000,-68.5723030000],
[-29.6330150000,-68.5758280000],
[-29.6346760000,-68.5815240000],
[-29.6370790000,-68.5868620000],
[-29.6371430000,-68.5870080000],
[-29.6379370000,-68.5911780000],
[-29.6384960000,-68.5941620000],
[-29.6390550000,-68.5971410000],
[-29.6403470000,-68.6029860000],
[-29.6403720000,-68.6030950000],
[-29.6408490000,-68.6091220000],
[-29.6397380000,-68.6151470000],
[-29.6351960000,-68.6225300000],
[-29.6347190000,-68.6231650000],
[-29.6317130000,-68.6272210000],
[-29.6316340000,-68.6273430000],
[-29.6283450000,-68.6320020000],
[-29.6254670000,-68.6371130000],
[-29.6229790000,-68.6425100000],
[-29.6227390000,-68.6430270000],
[-29.6205090000,-68.6479120000],
[-29.6202370000,-68.6484390000],
[-29.6177940000,-68.6531550000],
[-29.6164030000,-68.6557550000],
[-29.6150120000,-68.6583600000],
[-29.6136250000,-68.6609400000],
[-29.6122290000,-68.6635500000],
[-29.6092370000,-68.6686820000],
[-29.6061720000,-68.6737810000],
[-29.6035500000,-68.6790380000],
[-29.6018090000,-68.6846710000],
[-29.6004510000,-68.6938510000],
[-29.6003970000,-68.6958280000],
[-29.6002840000,-68.7000400000],
[-29.6008810000,-68.7059110000],
[-29.6036180000,-68.7111860000],
[-29.6063730000,-68.7164810000],
[-29.6063900000,-68.7165170000],
[-29.6075460000,-68.7192540000],
[-29.6087120000,-68.7220040000],
[-29.6098410000,-68.7247560000],
[-29.6109700000,-68.7275210000],
[-29.6120850000,-68.7302880000],
[-29.6132000000,-68.7330620000],
[-29.6158080000,-68.7386200000],
[-29.6181200000,-68.7440810000],
[-29.6181720000,-68.7442090000],
[-29.6190980000,-68.7497910000],
[-29.6168140000,-68.7553600000],
[-29.6145760000,-68.7610750000],
[-29.6126020000,-68.7699150000],
[-29.6127910000,-68.7759590000],
[-29.6131370000,-68.7790180000],
[-29.6134750000,-68.7820550000],
[-29.6137440000,-68.7851040000],
[-29.6140100000,-68.7881350000],
[-29.6145440000,-68.7942110000],
[-29.6146190000,-68.8002930000],
[-29.6146070000,-68.8004040000],
[-29.6140490000,-68.8063650000],
[-29.6135010000,-68.8124370000],
[-29.6137780000,-68.8185020000],
[-29.6148790000,-68.8245760000],
[-29.6157880000,-68.8305960000],
[-29.6154040000,-68.8364950000],
[-29.6153850000,-68.8365640000],
[-29.6133840000,-68.8422170000],
[-29.6133180000,-68.8423490000],
[-29.6095510000,-68.8502830000],
[-29.6092880000,-68.8507370000],
[-29.6066050000,-68.8553900000],
[-29.6037310000,-68.8605290000],
[-29.6022960000,-68.8630910000],
[-29.6008620000,-68.8656520000],
[-29.6008150000,-68.8657210000],
[-29.5975800000,-68.8708520000],
[-29.5933340000,-68.8762370000],
[-29.5927690000,-68.8807060000],
[-29.5964000000,-68.8839420000],
[-29.5964300000,-68.8839690000],
[-29.6017070000,-68.8867300000],
[-29.6072060000,-68.8896460000],
[-29.6114580000,-68.8933220000],
[-29.6137520000,-68.8983170000],
[-29.6137730000,-68.8983590000],
[-29.6149190000,-68.9043090000],
[-29.6149390000,-68.9044150000],
[-29.6152260000,-68.9141350000],
[-29.6133830000,-68.9231090000],
[-29.6102690000,-68.9316470000],
[-29.6131220000,-68.9323400000],
[-29.6159230000,-68.9330210000],
[-29.6216230000,-68.9345480000],
[-29.6216720000,-68.9345620000],
[-29.6264620000,-68.9371080000],
[-29.6265060000,-68.9371320000],
[-29.6309780000,-68.9407890000],
[-29.6310090000,-68.9408130000],
[-29.6336670000,-68.9457480000],
[-29.6343510000,-68.9518750000],
[-29.6340420000,-68.9580780000],
[-29.6322100000,-68.9637720000],
[-29.6321200000,-68.9639810000],
[-29.6298820000,-68.9693280000],
[-29.6276480000,-68.9748620000],
[-29.6267550000,-68.9809030000],
[-29.6267450000,-68.9809700000],
[-29.6257290000,-68.9868500000],
[-29.6256670000,-68.9869770000],
[-29.6232850000,-68.9922650000],
[-29.6202880000,-68.9974250000],
[-29.6202330000,-68.9974960000],
[-29.6167780000,-69.0019670000],
[-29.6166910000,-69.0020360000],
[-29.6147430000,-69.0038590000],
[-29.6133310000,-69.0048690000],
[-29.6124930000,-69.0054660000],
[-29.6076170000,-69.0082050000],
[-29.6063770000,-69.0088230000],
[-29.6027430000,-69.0106410000],
[-29.6021650000,-69.0108670000],
[-29.5976990000,-69.0126400000],
[-29.5975620000,-69.0126950000],
[-29.5927010000,-69.0147550000],
[-29.5877730000,-69.0171820000],
[-29.5877060000,-69.0171950000],
[-29.5825860000,-69.0181620000],
[-29.5823740000,-69.0181630000],
[-29.5772440000,-69.0181810000],
[-29.5769600000,-69.0181800000],
[-29.5718940000,-69.0181380000],
[-29.5713180000,-69.0181210000],
[-29.5692140000,-69.0180550000],
[-29.5665300000,-69.0179570000],
[-29.5611970000,-69.0179840000],
[-29.5569910000,-69.0187950000],
[-29.5560170000,-69.0189800000],
[-29.5510020000,-69.0210940000],
[-29.5506600000,-69.0212540000],
[-29.5460280000,-69.0233760000],
[-29.5458960000,-69.0234370000],
[-29.5410890000,-69.0257060000],
[-29.5409520000,-69.0257720000],
[-29.5386320000,-69.0268750000],
[-29.5361670000,-69.0280490000],
[-29.5359120000,-69.0281550000],
[-29.5311590000,-69.0300440000],
[-29.5258910000,-69.0315520000],
[-29.5206050000,-69.0318890000],
[-29.5155510000,-69.0303590000],
[-29.5155150000,-69.0303450000],
[-29.5105920000,-69.0278150000],
[-29.5081790000,-69.0265120000],
[-29.5057740000,-69.0252160000],
[-29.5054670000,-69.0250350000],
[-29.5010320000,-69.0224450000],
[-29.4986900000,-69.0209860000],
[-29.4963470000,-69.0195310000],
[-29.4940380000,-69.0180250000],
[-29.4917230000,-69.0165160000],
[-29.4871380000,-69.0133710000],
[-29.4828050000,-69.0098530000],
[-29.4788140000,-69.0057630000],
[-29.4754670000,-69.0010690000],
[-29.4734400000,-68.9953890000],
[-29.4707620000,-68.9902440000],
[-29.4706780000,-68.9901640000],
[-29.4665610000,-68.9864020000],
[-29.4620920000,-68.9830690000],
[-29.4620120000,-68.9830100000],
[-29.4576090000,-68.9797730000],
[-29.4535770000,-68.9758390000],
[-29.4499310000,-68.9713830000],
[-29.4499040000,-68.9713410000],
[-29.4466350000,-68.9663480000],
[-29.4452060000,-68.9631030000],
[-29.4423450000,-68.9575710000],
[-29.4387910000,-68.9572750000],
[-29.4347110000,-68.9613530000],
[-29.4345300000,-68.9615800000],
[-29.4304860000,-68.9664490000],
[-29.4303940000,-68.9665370000],
[-29.4263110000,-68.9703180000],
[-29.4221160000,-68.9740790000],
[-29.4182810000,-68.9782630000],
[-29.4149550000,-68.9830780000],
[-29.4148900000,-68.9831660000],
[-29.4115290000,-68.9877250000],
[-29.4073190000,-68.9915090000],
[-29.4072780000,-68.9915360000],
[-29.4024820000,-68.9941390000],
[-29.3972460000,-68.9936510000],
[-29.3971830000,-68.9936280000],
[-29.3921760000,-68.9917930000],
[-29.3871310000,-68.9898260000],
[-29.3821150000,-68.9877830000],
[-29.3771530000,-68.9855330000],
[-29.3725650000,-68.9824760000],
[-29.3724760000,-68.9824010000],
[-29.3682120000,-68.9789730000],
[-29.3632760000,-68.9765470000],
[-29.3580920000,-68.9755420000],
[-29.3528110000,-68.9764660000],
[-29.3475080000,-68.9773690000],
[-29.3421900000,-68.9781020000],
[-29.3368800000,-68.9781020000],
[-29.3316200000,-68.9768810000],
[-29.3270370000,-68.9739810000],
[-29.3230030000,-68.9699210000],
[-29.3191380000,-68.9657320000],
[-29.3172290000,-68.9636070000],
[-29.3153240000,-68.9614840000],
[-29.3113580000,-68.9573810000],
[-29.3070470000,-68.9537800000],
[-29.3018390000,-68.9532340000],
[-29.3017580000,-68.9532340000],
[-29.2964540000,-68.9531560000],
[-29.2963420000,-68.9531500000],
[-29.2911210000,-68.9529920000],
[-29.2858650000,-68.9541830000],
[-29.2812020000,-68.9569430000],
[-29.2778280000,-68.9617070000],
[-29.2776890000,-68.9618680000],
[-29.2740560000,-68.9661380000],
[-29.2740230000,-68.9661680000],
[-29.2697200000,-68.9695600000],
[-29.2645750000,-68.9706530000],
[-29.2618700000,-68.9708420000],
[-29.2591660000,-68.9710440000],
[-29.2590210000,-68.9710680000],
[-29.2538760000,-68.9719600000],
